lh.aparc.a2009s.volume	lh_G_and_S_frontomargin_volume	lh_G_and_S_occipital_inf_volume	lh_G_and_S_paracentral_volume	lh_G_and_S_subcentral_volume	lh_G_and_S_transv_frontopol_volume	lh_G_and_S_cingul-Ant_volume	lh_G_and_S_cingul-Mid-Ant_volume	lh_G_and_S_cingul-Mid-Post_volume	lh_G_cingul-Post-dorsal_volume	lh_G_cingul-Post-ventral_volume	lh_G_cuneus_volume	lh_G_front_inf-Opercular_volume	lh_G_front_inf-Orbital_volume	lh_G_front_inf-Triangul_volume	lh_G_front_middle_volume	lh_G_front_sup_volume	lh_G_Ins_lg_and_S_cent_ins_volume	lh_G_insular_short_volume	lh_G_occipital_middle_volume	lh_G_occipital_sup_volume	lh_G_oc-temp_lat-fusifor_volume	lh_G_oc-temp_med-Lingual_volume	lh_G_oc-temp_med-Parahip_volume	lh_G_orbital_volume	lh_G_pariet_inf-Angular_volume	lh_G_pariet_inf-Supramar_volume	lh_G_parietal_sup_volume	lh_G_postcentral_volume	lh_G_precentral_volume	lh_G_precuneus_volume	lh_G_rectus_volume	lh_G_subcallosal_volume	lh_G_temp_sup-G_T_transv_volume	lh_G_temp_sup-Lateral_volume	lh_G_temp_sup-Plan_polar_volume	lh_G_temp_sup-Plan_tempo_volume	lh_G_temporal_inf_volume	lh_G_temporal_middle_volume	lh_Lat_Fis-ant-Horizont_volume	lh_Lat_Fis-ant-Vertical_volume	lh_Lat_Fis-post_volume	lh_Pole_occipital_volume	lh_Pole_temporal_volume	lh_S_calcarine_volume	lh_S_central_volume	lh_S_cingul-Marginalis_volume	lh_S_circular_insula_ant_volume	lh_S_circular_insula_inf_volume	lh_S_circular_insula_sup_volume	lh_S_collat_transv_ant_volume	lh_S_collat_transv_post_volume	lh_S_front_inf_volume	lh_S_front_middle_volume	lh_S_front_sup_volume	lh_S_interm_prim-Jensen_volume	lh_S_intrapariet_and_P_trans_volume	lh_S_oc_middle_and_Lunatus_volume	lh_S_oc_sup_and_transversal_volume	lh_S_occipital_ant_volume	lh_S_oc-temp_lat_volume	lh_S_oc-temp_med_and_Lingual_volume	lh_S_orbital_lateral_volume	lh_S_orbital_med-olfact_volume	lh_S_orbital-H_Shaped_volume	lh_S_parieto_occipital_volume	lh_S_pericallosal_volume	lh_S_postcentral_volume	lh_S_precentral-inf-part_volume	lh_S_precentral-sup-part_volume	lh_S_suborbital_volume	lh_S_subparietal_volume	lh_S_temporal_inf_volume	lh_S_temporal_sup_volume	lh_S_temporal_transverse_volume	BrainSegVolNotVent	eTIV
sub-1_ses-29_T1w.long.sub-1_base	2253.0	2902.0	2471.0	3340.0	1898.0	4423.0	2376.0	2490.0	1994.0	832.0	2568.0	3216.0	1080.0	2811.0	10629.0	16673.0	1593.0	2360.0	3640.0	1937.0	4463.0	4167.0	4940.0	5593.0	5606.0	7314.0	6534.0	3810.0	6898.0	6253.0	2263.0	1643.0	1065.0	6067.0	1882.0	1690.0	7863.0	6870.0	328.0	401.0	1296.0	2766.0	5736.0	2864.0	4020.0	1406.0	955.0	2433.0	2722.0	1654.0	468.0	3099.0	1607.0	3879.0	335.0	4764.0	1014.0	1614.0	866.0	1058.0	2576.0	301.0	1044.0	2304.0	2597.0	1167.0	3795.0	1849.0	2138.0	1080.0	1485.0	2343.0	9004.0	423.0	1110486.0	1525148.075844
sub-1_ses-30_T1w.long.sub-1_base	2217.0	2904.0	2438.0	3341.0	1858.0	4530.0	2358.0	2498.0	2022.0	842.0	2538.0	3209.0	1039.0	2773.0	10473.0	16625.0	1600.0	2387.0	3639.0	1941.0	4486.0	4212.0	4920.0	5492.0	5597.0	7243.0	6498.0	3740.0	6765.0	6382.0	2182.0	1618.0	1067.0	6116.0	1886.0	1731.0	7843.0	6905.0	334.0	405.0	1387.0	2814.0	5766.0	2906.0	4025.0	1386.0	965.0	2531.0	2823.0	1690.0	464.0	3142.0	1610.0	3811.0	338.0	4797.0	1030.0	1614.0	870.0	1048.0	2559.0	313.0	1059.0	2286.0	2603.0	1189.0	3816.0	1884.0	2125.0	1097.0	1489.0	2339.0	9136.0	401.0	1112556.0	1525148.075844
sub-1_ses-31_T1w.long.sub-1_base	2235.0	2945.0	2523.0	3406.0	1880.0	4487.0	2391.0	2480.0	2009.0	865.0	2568.0	3200.0	1077.0	2803.0	10724.0	16699.0	1577.0	2384.0	3588.0	1969.0	4532.0	4215.0	4943.0	5611.0	5623.0	7371.0	6652.0	3864.0	6910.0	6239.0	2213.0	1668.0	1078.0	6079.0	1929.0	1734.0	7835.0	6951.0	332.0	406.0	1309.0	2772.0	5651.0	2966.0	4090.0	1446.0	942.0	2473.0	2747.0	1670.0	491.0	3125.0	1598.0	3840.0	331.0	4821.0	1026.0	1603.0	859.0	1042.0	2550.0	308.0	1042.0	2290.0	2619.0	1157.0	3836.0	1868.0	2138.0	1097.0	1472.0	2324.0	8987.0	411.0	1112968.0	1525148.075844
sub-1_ses-32_T1w.long.sub-1_base	2249.0	2908.0	2498.0	3373.0	1908.0	4429.0	2333.0	2492.0	2007.0	843.0	2564.0	3227.0	1054.0	2856.0	10636.0	16606.0	1565.0	2394.0	3562.0	1956.0	4471.0	4289.0	4931.0	5578.0	5651.0	7402.0	6722.0	3906.0	7079.0	6247.0	2230.0	1663.0	1047.0	6130.0	1893.0	1721.0	7707.0	6926.0	328.0	402.0	1319.0	2723.0	5760.0	2970.0	4008.0	1442.0	941.0	2522.0	2768.0	1685.0	477.0	3146.0	1619.0	3863.0	328.0	4697.0	1034.0	1607.0	849.0	1049.0	2555.0	300.0	1033.0	2282.0	2628.0	1198.0	3812.0	1857.0	2122.0	1070.0	1521.0	2278.0	8975.0	419.0	1111644.0	1525148.075844
sub-1_ses-33_T1w.long.sub-1_base	2291.0	2958.0	2513.0	3444.0	1924.0	4364.0	2363.0	2480.0	1978.0	830.0	2523.0	3289.0	1103.0	2840.0	10874.0	16778.0	1647.0	2365.0	3670.0	1924.0	4425.0	4205.0	4977.0	5586.0	5720.0	7541.0	6549.0	3909.0	7148.0	6197.0	2205.0	1653.0	1047.0	6303.0	1995.0	1727.0	7836.0	6987.0	327.0	404.0	1271.0	2733.0	5706.0	2832.0	4045.0	1429.0	937.0	2456.0	2732.0	1690.0	494.0	3149.0	1649.0	3904.0	328.0	4637.0	1043.0	1597.0	867.0	1077.0	2539.0	276.0	1004.0	2278.0	2498.0	1109.0	3712.0	1845.0	2147.0	1081.0	1486.0	2362.0	9005.0	425.0	1114726.0	1525148.075844
sub-1_ses-34_T1w.long.sub-1_base	2269.0	3133.0	2663.0	3488.0	1946.0	4596.0	2445.0	2539.0	2012.0	839.0	2616.0	3332.0	1105.0	2806.0	11464.0	17380.0	1593.0	2363.0	3659.0	1969.0	5004.0	4217.0	4715.0	5959.0	5787.0	7518.0	6860.0	4106.0	7456.0	6368.0	2863.0	1930.0	1086.0	6344.0	1854.0	1755.0	8285.0	6935.0	320.0	407.0	1304.0	2846.0	5855.0	2848.0	4027.0	1479.0	917.0	2475.0	2740.0	1667.0	495.0	3107.0	1624.0	3999.0	337.0	4722.0	1033.0	1615.0	841.0	1079.0	2524.0	277.0	928.0	2186.0	2601.0	1157.0	3705.0	1844.0	2196.0	1147.0	1577.0	2407.0	9166.0	429.0	1133220.0	1525148.075844
sub-1_ses-35_T1w.long.sub-1_base	2279.0	3201.0	2685.0	3414.0	1905.0	4583.0	2406.0	2490.0	2018.0	839.0	2589.0	3309.0	1082.0	2825.0	11225.0	17171.0	1592.0	2423.0	3701.0	1987.0	4896.0	4257.0	4815.0	5874.0	5865.0	7355.0	6771.0	4087.0	7353.0	6252.0	2883.0	1639.0	1050.0	6271.0	1828.0	1716.0	8095.0	6897.0	318.0	401.0	1328.0	2794.0	5709.0	2891.0	4003.0	1479.0	946.0	2472.0	2727.0	1691.0	503.0	3051.0	1648.0	3935.0	333.0	4787.0	1010.0	1598.0	847.0	1089.0	2572.0	294.0	951.0	2193.0	2608.0	1159.0	3760.0	1857.0	2142.0	1170.0	1550.0	2343.0	9182.0	436.0	1131480.0	1525148.075844
sub-1_ses-36_T1w.long.sub-1_base	2267.0	3290.0	2680.0	3504.0	1916.0	4498.0	2403.0	2540.0	2034.0	828.0	2626.0	3331.0	1089.0	2866.0	11373.0	17301.0	1604.0	2357.0	3723.0	1981.0	4990.0	4203.0	4880.0	5915.0	5876.0	7532.0	6854.0	4151.0	7479.0	6391.0	2782.0	1898.0	1060.0	6369.0	1842.0	1716.0	8263.0	6974.0	323.0	401.0	1284.0	2834.0	5787.0	2808.0	3947.0	1494.0	916.0	2482.0	2704.0	1659.0	471.0	2997.0	1605.0	3960.0	337.0	4830.0	1067.0	1642.0	838.0	1088.0	2580.0	276.0	913.0	2169.0	2595.0	1190.0	3774.0	1831.0	2156.0	1185.0	1559.0	2407.0	9185.0	434.0	1138323.0	1525148.075844
sub-1_ses-37_T1w.long.sub-1_base	2262.0	3161.0	2566.0	3420.0	1912.0	4535.0	2418.0	2501.0	1997.0	846.0	2634.0	3259.0	1074.0	2756.0	11109.0	16953.0	1573.0	2356.0	3666.0	1947.0	4928.0	4197.0	4842.0	5790.0	5821.0	7382.0	6650.0	3960.0	7066.0	6331.0	2751.0	1677.0	1067.0	6147.0	1850.0	1701.0	8008.0	6911.0	316.0	386.0	1294.0	2744.0	5690.0	2820.0	3889.0	1435.0	934.0	2480.0	2716.0	1667.0	449.0	2995.0	1594.0	3905.0	330.0	4722.0	1019.0	1609.0	821.0	1075.0	2533.0	279.0	936.0	2170.0	2569.0	1173.0	3694.0	1816.0	2130.0	1137.0	1516.0	2350.0	9060.0	428.0	1127517.0	1525148.075844
sub-1_ses-38_T1w.long.sub-1_base	2235.0	3047.0	2573.0	3315.0	1894.0	4489.0	2305.0	2453.0	1969.0	819.0	2565.0	3185.0	1091.0	2759.0	10830.0	16857.0	1567.0	2370.0	3576.0	1942.0	4781.0	4094.0	4760.0	5833.0	5687.0	7168.0	6640.0	3952.0	7079.0	6131.0	2861.0	1906.0	1066.0	6033.0	1860.0	1675.0	8099.0	6818.0	316.0	392.0	1310.0	2837.0	5640.0	2944.0	3943.0	1374.0	921.0	2415.0	2720.0	1673.0	450.0	2976.0	1596.0	3855.0	326.0	4604.0	993.0	1586.0	805.0	1070.0	2531.0	314.0	925.0	2124.0	2552.0	1129.0	3685.0	1793.0	2077.0	1140.0	1476.0	2258.0	8965.0	439.0	1123802.0	1525148.075844
